"-4604-02","1"
"-4604-07","1"
"-4604-08","2"
"-4604-10","1"
"-4604-12","1"
"-4605-01","1"
"-4605-03","2"
"-4605-09","2"
"-4605-10","1"
"-4605-11","4"
"-4606-01","1"
"-4606-03","4"
"-4606-04","2"
"-4606-05","1"
"-4606-08","3"
"-4606-09","1"
"-4606-10","3"
"-4606-12","2"
"-4607-01","1"
"-4607-02","4"
"-4607-04","2"
"-4607-09","3"
"-4607-10","1"
"-4607-11","1"
"-4608-01","3"
"-4608-02","1"
"-4608-03","1"
"-4608-06","2"
"-4608-09","1"
"-4608-10","1"
"-4608-12","2"
"-4609-01","1"
"-4609-05","1"
"-4609-06","1"
"-4609-08","2"
"-4609-11","1"
"-4610-01","2"
"-4610-02","2"
"-4610-03","1"
"-4610-04","3"
"-4610-05","1"
"-4610-06","1"
"-4610-07","2"
"-4610-09","1"
"-4610-10","1"
"-4610-11","2"
"-4611-01","1"
"-4611-02","1"
"-4611-06","1"
"-4611-11","1"
"-4611-12","2"
"-4612-02","1"
"-4612-04","2"
"-4612-05","1"
"-4612-07","1"
"-4612-08","2"
"-4612-10","2"
"-4613-03","1"
"-4613-05","1"
"-4613-06","1"
"-4613-07","3"
"-4613-09","1"
"-4613-10","2"
"-4613-12","1"
"-4614-01","2"
"-4614-05","3"
"-4614-06","1"
"-4614-07","1"
"-4614-08","2"
"-4614-09","1"
"-4614-10","1"
"-4615-01","4"
"-4615-02","2"
"-4615-03","2"
"-4615-04","1"
"-4615-05","2"
"-4615-09","2"
"-4615-10","2"
"-4615-11","2"
"-4615-12","2"
"-4616-01","2"
"-4616-04","1"
"-4616-05","2"
"-4616-06","1"
"-4616-07","1"
"-4616-08","1"
"-4616-09","2"
"-4616-10","3"
"-4616-11","1"
"-4617-02","1"
"-4617-04","1"
"-4617-05","2"
"-4617-07","1"
"-4617-09","4"
"-4617-10","1"
"-4617-11","1"
"-4617-12","1"
"-4618-02","1"
"-4618-03","1"
"-4618-04","2"
"-4618-05","1"
"-4618-06","2"
"-4618-07","2"
"-4618-08","1"
"-4618-09","3"
"-4618-10","1"
"-4618-11","2"
"-4618-12","1"
"-4619-01","1"
"-4619-02","1"
"-4619-03","2"
"-4619-04","1"
"-4619-05","1"
"-4619-08","1"
"-4619-09","3"
"-4619-10","2"
"-4619-11","1"
"-4620-02","2"
"-4620-03","1"
"-4620-04","4"
"-4620-05","3"
"-4620-07","1"
"-4620-08","1"
"-4620-09","3"
"-4620-10","1"
"-4620-12","2"
"-4621-01","4"
"-4621-04","3"
"-4621-05","5"
"-4621-06","1"
"-4621-07","1"
"-4621-08","2"
"-4621-09","3"
"-4621-10","1"
"-4621-11","2"
"-4621-12","2"
"-4622-01","3"
"-4622-03","4"
"-4622-04","1"
"-4622-06","2"
"-4622-07","3"
"-4622-08","1"
"-4622-10","2"
"-4622-11","2"
"-4622-12","2"
"-4623-01","1"
"-4623-02","2"
"-4623-03","1"
"-4623-06","1"
"-4623-07","2"
"-4623-08","1"
"-4623-09","1"
"-4623-10","3"
"-4623-11","2"
"-4623-12","3"
"-4624-01","3"
"-4624-02","1"
"-4624-03","4"
"-4624-05","2"
"-4624-06","1"
"-4624-07","2"
"-4624-09","2"
"-4624-10","1"
"-4624-12","4"
"-4625-01","2"
"-4625-02","2"
"-4625-03","2"
"-4625-05","1"
"-4625-06","1"
"-4625-07","1"
"-4625-09","1"
"-4625-11","1"
"-4625-12","1"
"-4626-01","2"
"-4626-02","2"
"-4626-03","1"
"-4626-04","2"
"-4626-05","2"
"-4626-06","2"
"-4626-07","1"
"-4626-08","2"
"-4626-09","4"
"-4626-11","2"
"-4626-12","2"
"-4627-01","2"
"-4627-02","2"
"-4627-04","1"
"-4627-05","2"
"-4627-06","4"
"-4627-07","2"
"-4627-08","3"
"-4627-09","3"
"-4627-10","1"
"-4627-11","2"
"-4627-12","2"
"-4628-01","1"
"-4628-02","1"
"-4628-04","3"
"-4628-05","3"
"-4628-06","1"
"-4628-07","2"
"-4628-08","2"
"-4628-10","5"
"-4628-11","1"
"-4628-12","3"
"-4629-01","1"
"-4629-03","5"
"-4629-05","3"
"-4629-06","1"
"-4629-07","2"
"-4629-08","1"
"-4629-09","2"
"-4629-10","3"
"-4629-11","4"
"-4629-12","1"
"-4630-01","1"
"-4630-02","2"
"-4630-03","3"
"-4630-04","2"
"-4630-05","1"
"-4630-07","3"
"-4630-08","2"
"-4630-10","1"
"-4630-11","1"
"-4630-12","2"
"-4631-01","3"
"-4631-03","5"
"-4631-05","4"
"-4631-06","4"
"-4631-07","2"
"-4631-08","1"
"-4631-09","1"
"-4631-10","5"
"-4632-01","2"
"-4632-02","1"
"-4632-04","2"
"-4632-05","1"
"-4632-06","3"
"-4632-07","2"
"-4632-08","3"
"-4632-09","4"
"-4632-10","5"
"-4632-11","2"
"-4632-12","1"
"-4633-01","1"
"-4633-02","3"
"-4633-03","3"
"-4633-04","1"
"-4633-05","2"
"-4633-06","2"
"-4633-07","2"
"-4633-09","2"
"-4633-10","2"
"-4633-11","1"
"-4633-12","2"
"-4634-02","2"
"-4634-04","2"
"-4634-05","2"
"-4634-06","1"
"-4634-07","3"
"-4634-08","1"
"-4634-09","1"
"-4634-11","2"
"-4634-12","2"
"-4635-01","3"
"-4635-02","2"
"-4635-03","2"
"-4635-05","1"
"-4635-07","4"
"-4635-08","6"
"-4635-09","4"
"-4635-10","3"
"-4635-11","2"
"-4635-12","3"
"-4636-01","1"
"-4636-02","1"
"-4636-03","2"
"-4636-04","2"
"-4636-05","4"
"-4636-06","1"
"-4636-07","1"
"-4636-08","4"
"-4636-09","4"
"-4636-10","2"
"-4636-11","3"
"-4637-01","2"
"-4637-03","3"
"-4637-04","1"
"-4637-05","1"
"-4637-06","3"
"-4637-07","1"
"-4637-08","1"
"-4637-09","3"
"-4637-10","5"
"-4637-11","2"
"-4637-12","2"
"-4638-01","2"
"-4638-03","2"
"-4638-04","3"
"-4638-05","2"
"-4638-06","1"
"-4638-07","3"
"-4638-08","6"
"-4638-09","2"
"-4638-10","3"
"-4638-11","2"
"-4638-12","3"
"-4639-01","1"
"-4639-02","2"
"-4639-03","2"
"-4639-04","1"
"-4639-05","1"
"-4639-06","1"
"-4639-08","3"
"-4639-09","3"
"-4639-10","4"
"-4639-11","2"
"-4639-12","3"
"-4640-01","2"
"-4640-03","5"
"-4640-04","3"
"-4640-05","2"
"-4640-06","3"
"-4640-07","3"
"-4640-08","1"
"-4640-10","1"
"-4640-11","1"
"-4640-12","2"
"-4641-01","1"
"-4641-02","3"
"-4641-04","2"
"-4641-05","5"
"-4641-06","3"
"-4641-07","3"
"-4641-09","3"
"-4641-10","1"
"-4641-11","4"
"-4641-12","4"
"-4642-01","4"
"-4642-02","4"
"-4642-03","1"
"-4642-04","4"
"-4642-05","2"
"-4642-07","1"
"-4642-08","5"
"-4642-09","3"
"-4642-10","5"
"-4642-11","2"
"-4642-12","1"
"-4643-01","1"
"-4643-02","2"
"-4643-03","2"
"-4643-05","2"
"-4643-06","4"
"-4643-07","4"
"-4643-08","4"
"-4643-09","4"
"-4643-10","3"
"-4643-11","4"
"-4643-12","3"
"-4644-01","2"
"-4644-02","2"
"-4644-04","3"
"-4644-05","1"
"-4644-06","8"
"-4644-07","3"
"-4644-08","5"
"-4644-09","1"
"-4644-10","3"
"-4644-11","3"
"-4644-12","4"
"-4645-01","1"
"-4645-02","1"
"-4645-03","1"
"-4645-04","5"
"-4645-05","3"
"-4645-06","1"
"-4645-07","4"
"-4645-08","5"
"-4645-09","6"
"-4645-10","3"
"-4645-12","2"
"-4646-01","4"
"-4646-02","2"
"-4646-03","2"
"-4646-04","2"
"-4646-05","3"
"-4646-06","4"
"-4646-07","1"
"-4646-08","3"
"-4646-09","2"
"-4646-10","4"
"-4646-11","3"
"-4646-12","3"
"-4647-01","4"
"-4647-02","2"
"-4647-03","3"
"-4647-04","3"
"-4647-05","3"
"-4647-06","6"
"-4647-07","2"
"-4647-08","2"
"-4647-10","6"
"-4647-11","2"
"-4647-12","2"
"-4648-01","4"
"-4648-02","3"
"-4648-03","1"
"-4648-04","3"
"-4648-05","3"
"-4648-06","4"
"-4648-07","4"
"-4648-08","1"
"-4648-09","5"
"-4648-10","2"
"-4648-11","4"
"-4648-12","5"
"-4649-01","5"
"-4649-02","4"
"-4649-03","4"
"-4649-04","2"
"-4649-05","3"
"-4649-06","3"
"-4649-08","3"
"-4649-09","1"
"-4649-10","3"
"-4649-11","7"
"-4649-12","4"
"-4650-01","1"
"-4650-02","4"
"-4650-03","2"
"-4650-04","5"
"-4650-05","5"
"-4650-06","3"
"-4650-07","2"
"-4650-08","5"
"-4650-09","3"
"-4650-10","2"
"-4650-11","2"
"-4650-12","4"
"-4651-01","1"
"-4651-02","2"
"-4651-03","4"
"-4651-04","6"
"-4651-05","2"
"-4651-06","2"
"-4651-07","2"
"-4651-10","2"
"-4651-11","2"
"-4651-12","1"
"-4652-01","2"
"-4652-02","4"
"-4652-03","1"
"-4652-04","6"
"-4652-05","6"
"-4652-06","2"
"-4652-07","4"
"-4652-08","5"
"-4652-09","3"
"-4652-10","1"
"-4652-11","5"
"-4652-12","4"
"-4653-01","4"
"-4653-02","5"
"-4653-03","2"
"-4653-04","2"
"-4653-05","7"
"-4653-06","5"
"-4653-07","2"
"-4653-08","4"
"-4653-09","3"
"-4653-10","2"
"-4653-11","1"
"-4653-12","5"
"-4654-01","2"
"-4654-02","3"
"-4654-03","3"
"-4654-04","7"
"-4654-05","5"
"-4654-06","1"
"-4654-07","4"
"-4654-08","2"
"-4654-09","6"
"-4654-10","4"
"-4654-11","6"
"-4654-12","5"
"-4655-01","1"
"-4655-02","2"
"-4655-03","5"
"-4655-04","6"
"-4655-05","2"
"-4655-07","3"
"-4655-08","7"
"-4655-09","2"
"-4655-10","3"
"-4655-11","3"
"-4655-12","2"
"-4656-01","3"
"-4656-02","2"
"-4656-03","2"
"-4656-04","4"
"-4656-05","3"
"-4656-06","4"
"-4656-07","2"
"-4656-08","2"
"-4656-09","3"
"-4656-10","4"
"-4656-11","4"
"-4656-12","1"
"-4657-01","2"
"-4657-02","4"
"-4657-03","4"
"-4657-05","2"
"-4657-06","4"
"-4657-07","3"
"-4657-08","5"
"-4657-09","3"
"-4657-10","5"
"-4657-11","1"
"-4657-12","6"
"-4658-01","3"
"-4658-02","4"
"-4658-03","3"
"-4658-04","1"
"-4658-05","5"
"-4658-06","2"
"-4658-07","3"
"-4658-08","4"
"-4658-09","5"
"-4658-10","5"
"-4658-11","2"
"-4658-12","5"
"-4659-01","1"
"-4659-02","4"
"-4659-03","4"
"-4659-04","3"
"-4659-06","5"
"-4659-07","6"
"-4659-08","3"
"-4659-09","3"
"-4659-10","2"
"-4659-11","5"
"-4659-12","4"
"-4660-01","6"
"-4660-02","3"
"-4660-03","4"
"-4660-04","5"
"-4660-05","6"
"-4660-06","2"
"-4660-07","2"
"-4660-08","3"
"-4660-09","3"
"-4660-10","4"
"-4660-11","2"
"-4660-12","7"
"-4661-01","5"
"-4661-02","3"
"-4661-03","5"
"-4661-04","2"
"-4661-05","3"
"-4661-06","5"
"-4661-07","5"
"-4661-08","4"
"-4661-09","4"
"-4661-10","4"
"-4661-11","3"
"-4661-12","8"
"-4662-01","3"
"-4662-02","2"
"-4662-04","5"
"-4662-05","6"
"-4662-06","1"
"-4662-07","5"
"-4662-08","6"
"-4662-09","6"
"-4662-10","5"
"-4662-11","3"
"-4662-12","2"
"-4663-01","4"
"-4663-02","1"
"-4663-03","7"
"-4663-04","4"
"-4663-05","4"
"-4663-07","5"
"-4663-08","1"
"-4663-09","3"
"-4663-10","3"
"-4663-11","3"
"-4663-12","3"
"-4664-01","4"
"-4664-03","2"
"-4664-04","7"
"-4664-05","3"
"-4664-06","3"
"-4664-07","1"
"-4664-08","4"
"-4664-09","1"
"-4664-10","3"
"-4664-11","4"
"-4664-12","4"
"-4665-01","6"
"-4665-02","5"
"-4665-03","4"
"-4665-04","2"
"-4665-05","1"
"-4665-06","3"
"-4665-07","2"
"-4665-08","3"
"-4665-09","3"
"-4665-10","3"
"-4665-11","6"
"-4665-12","4"
"-4666-01","5"
"-4666-02","4"
"-4666-03","2"
"-4666-04","5"
"-4666-05","6"
"-4666-06","9"
"-4666-07","6"
"-4666-08","4"
"-4666-09","5"
"-4666-10","5"
"-4666-11","3"
"-4666-12","5"
"-4667-01","10"
"-4667-02","5"
"-4667-03","2"
"-4667-04","7"
"-4667-05","9"
"-4667-06","4"
"-4667-07","5"
"-4667-08","5"
"-4667-09","7"
"-4667-10","8"
"-4667-11","5"
"-4667-12","6"
"-4668-01","4"
"-4668-02","7"
"-4668-03","5"
"-4668-04","6"
"-4668-05","4"
"-4668-06","8"
"-4668-07","9"
"-4668-08","3"
"-4668-09","7"
"-4668-10","4"
"-4668-11","2"
"-4668-12","4"
"-4669-01","7"
"-4669-02","2"
"-4669-03","5"
"-4669-04","7"
"-4669-05","6"
"-4669-06","4"
"-4669-07","7"
"-4669-08","11"
"-4669-09","4"
"-4669-10","10"
"-4669-11","10"
"-4669-12","4"
"-4670-01","7"
"-4670-02","6"
"-4670-03","10"
"-4670-04","6"
"-4670-05","5"
"-4670-06","5"
"-4670-07","7"
"-4670-08","10"
"-4670-09","2"
"-4670-10","6"
"-4670-11","8"
"-4670-12","2"
"-4671-01","6"
"-4671-02","8"
"-4671-03","4"
"-4671-04","5"
"-4671-05","6"
"-4671-06","5"
"-4671-07","5"
"-4671-08","5"
"-4671-09","3"
"-4671-10","5"
"-4671-11","7"
"-4671-12","7"
"-4672-01","7"
"-4672-02","7"
"-4672-03","9"
"-4672-04","10"
"-4672-05","6"
"-4672-06","8"
"-4672-07","7"
"-4672-08","4"
"-4672-09","6"
"-4672-10","6"
"-4672-11","10"
"-4672-12","8"
"-4673-01","11"
"-4673-02","9"
"-4673-03","11"
"-4673-04","9"
"-4673-05","7"
"-4673-06","7"
"-4673-07","6"
"-4673-08","7"
"-4673-09","2"
"-4673-10","6"
"-4673-11","5"
"-4673-12","10"
"-4674-01","11"
"-4674-02","6"
"-4674-03","4"
"-4674-04","4"
"-4674-05","8"
"-4674-06","9"
"-4674-07","7"
"-4674-08","7"
"-4674-09","8"
"-4674-10","11"
"-4674-11","10"
"-4674-12","7"
"-4675-01","8"
"-4675-02","6"
"-4675-03","7"
"-4675-04","13"
"-4675-05","6"
"-4675-06","6"
"-4675-07","5"
"-4675-08","12"
"-4675-09","7"
"-4675-10","10"
"-4675-11","9"
"-4675-12","4"
"-4676-01","7"
"-4676-02","12"
"-4676-03","12"
"-4676-04","12"
"-4676-05","9"
"-4676-06","12"
"-4676-07","7"
"-4676-08","10"
"-4676-09","7"
"-4676-10","8"
"-4676-11","10"
"-4676-12","11"
"-4677-01","13"
"-4677-02","11"
"-4677-03","14"
"-4677-04","11"
"-4677-05","15"
"-4677-06","8"
"-4677-07","7"
"-4677-08","8"
"-4677-09","9"
"-4677-10","9"
"-4677-11","15"
"-4677-12","7"
"-4678-01","8"
"-4678-02","12"
"-4678-03","13"
"-4678-04","7"
"-4678-05","5"
"-4678-06","11"
"-4678-07","8"
"-4678-08","10"
"-4678-09","9"
"-4678-10","9"
"-4678-11","9"
"-4678-12","4"
"-4679-01","5"
"-4679-02","9"
"-4679-03","9"
"-4679-04","8"
"-4679-05","12"
"-4679-06","8"
"-4679-07","5"
"-4679-08","7"
"-4679-09","11"
"-4679-10","9"
"-4679-11","7"
"-4679-12","10"
"-4680-01","13"
"-4680-02","8"
"-4680-03","11"
"-4680-04","17"
"-4680-05","17"
"-4680-06","13"
"-4680-07","14"
"-4680-08","13"
"-4680-09","12"
"-4680-10","12"
"-4680-11","2"
"-4680-12","13"
"-4681-01","8"
"-4681-02","14"
"-4681-03","16"
"-4681-04","7"
"-4681-05","8"
"-4681-06","11"
"-4681-07","8"
"-4681-08","8"
"-4681-09","6"
"-4681-10","12"
"-4681-11","14"
"-4681-12","11"
"-4682-01","17"
"-4682-02","14"
"-4682-03","13"
"-4682-04","10"
"-4682-05","12"
"-4682-06","11"
"-4682-07","13"
"-4682-08","14"
"-4682-09","20"
"-4682-10","11"
"-4682-11","10"
"-4682-12","14"
"-4683-01","13"
"-4683-02","13"
"-4683-03","7"
"-4683-04","12"
"-4683-05","10"
"-4683-06","11"
"-4683-07","13"
"-4683-08","8"
"-4683-09","10"
"-4683-10","3"
"-4683-11","8"
"-4683-12","8"
"-4684-01","13"
"-4684-02","11"
"-4684-03","11"
"-4684-04","18"
"-4684-05","8"
"-4684-06","13"
"-4684-07","25"
"-4684-08","11"
"-4684-09","11"
"-4684-10","12"
"-4684-11","12"
"-4684-12","17"
"-4685-01","11"
"-4685-02","10"
"-4685-03","9"
"-4685-04","9"
"-4685-05","16"
"-4685-06","12"
"-4685-07","14"
"-4685-08","9"
"-4685-09","12"
"-4685-10","12"
"-4685-11","15"
"-4685-12","11"
"-4686-01","13"
"-4686-02","10"
"-4686-03","7"
"-4686-04","12"
"-4686-05","8"
"-4686-06","6"
"-4686-07","16"
"-4686-08","6"
"-4686-09","10"
"-4686-10","11"
"-4686-11","17"
"-4686-12","16"
"-4687-01","14"
"-4687-02","11"
"-4687-03","5"
"-4687-04","12"
"-4687-05","12"
"-4687-06","10"
"-4687-07","15"
"-4687-08","8"
"-4687-09","13"
"-4687-10","12"
"-4687-11","18"
"-4687-12","15"
"-4688-01","5"
"-4688-02","11"
"-4688-03","15"
"-4688-04","9"
"-4688-05","12"
"-4688-06","13"
"-4688-07","10"
"-4688-08","10"
"-4688-09","9"
"-4688-10","12"
"-4688-11","11"
"-4688-12","10"
"-4689-01","11"
"-4689-02","10"
"-4689-03","13"
"-4689-04","12"
"-4689-05","13"
"-4689-06","11"
"-4689-07","12"
"-4689-08","12"
"-4689-09","13"
"-4689-10","14"
"-4689-11","4"
"-4689-12","11"
"-4690-01","9"
"-4690-02","11"
"-4690-03","8"
"-4690-04","13"
"-4690-05","12"
"-4690-06","9"
"-4690-07","8"
"-4690-08","8"
"-4690-09","9"
"-4690-10","9"
"-4690-11","12"
"-4690-12","8"
"-4691-01","6"
"-4691-02","10"
"-4691-03","9"
"-4691-04","7"
"-4691-05","7"
"-4691-06","8"
"-4691-07","7"
"-4691-08","5"
"-4691-09","9"
"-4691-10","11"
"-4691-11","8"
"-4691-12","9"
"-4692-01","6"
"-4692-02","4"
"-4692-03","9"
"-4692-04","6"
"-4692-05","6"
"-4692-06","7"
"-4692-07","7"
"-4692-08","7"
"-4692-09","15"
"-4692-10","12"
"-4692-11","6"
"-4692-12","8"
"-4693-01","5"
"-4693-02","6"
"-4693-03","4"
"-4693-04","4"
"-4693-05","6"
"-4693-06","7"
"-4693-07","6"
"-4693-08","7"
"-4693-09","9"
"-4693-10","11"
"-4693-11","3"
"-4693-12","12"
"-4694-01","8"
"-4694-02","4"
"-4694-03","4"
"-4694-04","4"
"-4694-05","5"
"-4694-06","5"
"-4694-07","8"
"-4694-08","3"
"-4694-09","10"
"-4694-10","11"
"-4694-11","5"
"-4694-12","10"
"-4695-01","3"
"-4695-02","5"
"-4695-03","4"
"-4695-04","4"
"-4695-05","9"
"-4695-06","8"
"-4695-07","5"
"-4695-08","5"
"-4695-09","9"
"-4695-10","5"
"-4695-11","6"
"-4695-12","4"
"-4696-01","1"
"-4696-02","6"
"-4696-03","3"
"-4696-04","4"
"-4696-05","5"
"-4696-06","1"
"-4696-07","4"
"-4696-08","4"
"-4696-09","5"
"-4696-10","8"
"-4696-11","6"
"-4696-12","3"
"-4697-01","8"
"-4697-02","3"
"-4697-03","2"
"-4697-04","4"
"-4697-05","3"
"-4697-06","4"
"-4697-07","3"
"-4697-08","5"
"-4697-09","8"
"-4697-10","1"
"-4697-11","5"
"-4697-12","2"
"-4698-01","4"
"-4698-02","3"
"-4698-03","2"
"-4698-04","3"
"-4698-05","3"
"-4698-06","3"
"-4698-07","1"
"-4698-08","1"
"-4698-09","4"
"-4698-10","1"
"-4698-11","1"
"-4698-12","2"
"-4699-01","3"
"-4699-03","4"
"-4699-04","5"
"-4699-05","3"
"-4699-06","4"
"-4699-07","4"
"-4699-08","2"
"-4699-10","1"
"-4699-11","1"
"-4699-12","3"
"-4700-01","2"
"-4700-02","3"
"-4700-03","4"
"-4700-04","2"
"-4700-06","2"
"-4700-07","5"
"-4700-08","3"
"-4700-10","1"
"-4700-11","2"
"-4700-12","2"
"-4701-01","2"
"-4701-02","7"
"-4701-03","3"
"-4701-04","6"
"-4701-05","1"
"-4701-06","3"
"-4701-07","3"
"-4701-08","2"
"-4701-09","6"
"-4701-10","4"
"-4701-11","4"
"-4701-12","1"
"-4702-01","5"
"-4702-02","9"
"-4702-03","6"
"-4702-04","3"
"-4702-05","7"
"-4702-06","9"
"-4702-07","7"
"-4702-08","4"
"-4702-09","2"
"-4702-10","1"
"-4702-11","4"
"-4702-12","6"
"-4703-01","8"
"-4703-02","10"
"-4703-03","8"
"-4703-04","5"
"-4703-05","5"
"-4703-06","7"
"-4703-07","5"
"-4703-08","10"
"-4703-09","5"
"-4703-10","12"
"-4703-11","8"
"-4703-12","5"
"-4704-01","15"
"-4704-02","8"
"-4704-03","5"
"-4704-04","11"
"-4704-05","9"
"-4704-06","12"
"-4704-07","10"
"-4704-08","8"
"-4704-09","8"
"-4704-10","4"
"-4704-11","9"
"-4704-12","7"
"-4705-01","16"
"-4705-02","9"
"-4705-03","19"
"-4705-04","11"
"-4705-05","20"
"-4705-06","12"
"-4705-07","11"
"-4705-08","10"
"-4705-09","12"
"-4705-10","12"
"-4705-11","17"
"-4705-12","7"
"-4706-01","22"
"-4706-02","16"
"-4706-03","19"
"-4706-04","14"
"-4706-05","21"
"-4706-06","22"
"-4706-07","15"
"-4706-08","24"
"-4706-09","19"
"-4706-10","16"
"-4706-11","16"
"-4706-12","17"
"-4707-01","26"
"-4707-02","25"
"-4707-03","18"
"-4707-04","22"
"-4707-05","18"
"-4707-06","20"
"-4707-07","13"
"-4707-08","20"
"-4707-09","20"
"-4707-10","22"
"-4707-11","26"
"-4707-12","24"
"-4708-01","87"
"-4708-02","70"
"-4708-03","71"
"-4708-04","68"
"-4708-05","81"
"-4708-06","65"
"-4708-07","56"
"-4708-08","35"
"-4708-09","33"
"-4708-10","25"
"-4708-11","27"
"-4708-12","21"
"-4709-01","151"
"-4709-02","151"
"-4709-03","159"
"-4709-04","163"
"-4709-05","144"
"-4709-06","139"
"-4709-07","164"
"-4709-08","130"
"-4709-09","117"
"-4709-10","109"
"-4709-11","113"
"-4709-12","94"
"-4710-01","270"
"-4710-02","107"
"-4710-03","169"
"-4710-04","193"
"-4710-05","172"
"-4710-06","167"
"-4710-07","171"
"-4710-08","335"
"-4710-09","199"
"-4710-10","159"
"-4710-11","152"
"-4710-12","177"
"-4711-01","122"
"-4711-02","122"
"-4711-03","122"
"-4711-04","159"
"-4711-05","92"
"-4711-06","1071"
"-4711-07","107"
"-4711-08","82"
"-4711-09","80"
"-4711-10","215"
"-4711-11","94"
"-4711-12","112"
"-4712-02","3190"
"-4712-03","197"
"-4712-04","6217"
"-4712-05","305"
"-4712-06","392"
"-4712-07","2254"
"-4712-08","1514"
"-4712-09","270"
"-4712-10","185"
"-4712-11","177"
"-4712-12","127"
"-4713-11","89"
